Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,0,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DNI,DHI,DNI,GHI,Temperature,Solar Zenith Angle,Surface Albedo
2023,3,8,21,30,933,191,705,678,23.5,46.33,0.17
2023,3,8,22,30,881,145,742,565,22.900000000000002,55.56,0.17
2023,3,8,23,30,783,137,597,375,20.700000000000003,66.49,0.17
2023,3,9,0,30,565,109,224,154,17.3,78.31,0.17
2023,3,9,1,30,44,4,0,4,15.200000000000001,90.15,0.17
2023,3,9,2,30,0,0,0,0,14.4,103.21000000000001,0.17
2023,3,9,3,30,0,0,0,0,13.8,115.59,0.17
2023,3,9,4,30,0,0,0,0,13.600000000000001,127.52,0.17
2023,3,9,5,30,0,0,0,0,13.5,138.39000000000001,0.17
2023,3,9,6,30,0,0,0,0,13.200000000000001,146.97,0.17
2023,3,9,7,30,0,0,0,0,12.4,151.03,0.17
2023,3,9,8,30,0,0,0,0,11.3,148.74,0.17
2023,3,9,9,30,0,0,0,0,10.4,141.20000000000002,0.17
2023,3,9,10,30,0,0,0,0,10,130.83,0.17
2023,3,9,11,30,0,0,0,0,9.9,119.12,0.17
2023,3,9,12,30,0,0,0,0,9.700000000000001,106.81,0.17
2023,3,9,13,30,0,0,0,0,10.4,94.3,0.17
2023,3,9,14,30,422,72,70,82,13.3,81.77,0.17
2023,3,9,15,30,707,135,432,284,16.8,69.76,0.17
2023,3,9,16,30,829,247,243,374,19,58.46,0.17
2023,3,9,17,30,900,308,114,383,19.900000000000002,48.56,0.17
2023,3,9,18,30,939,274,32,298,20.3,41.18,0.17
2023,3,9,19,30,953,250,27,271,20.900000000000002,37.88,0.17
2023,3,9,20,30,945,290,438,627,22.1,39.7,0.17
2023,3,9,21,30,915,180,719,679,23.200000000000003,46.03,0.17
2023,3,9,22,30,868,89,868,583,23.200000000000003,55.32,0.17
2023,3,9,23,30,770,75,770,385,22,66.29,0.17
2023,3,10,0,30,560,53,560,168,20.200000000000003,78.13,0.17
2023,3,10,1,30,48,7,48,7,18.900000000000002,90.02,0.17
2023,3,10,2,30,0,0,0,0,17.7,103.04,0.17
2023,3,10,3,30,0,0,0,0,16.3,115.42,0.17
2023,3,10,4,30,0,0,0,0,15.4,127.32000000000001,0.17
2023,3,10,5,30,0,0,0,0,14.9,138.14000000000001,0.17
2023,3,10,6,30,0,0,0,0,14.4,146.65,0.17
2023,3,10,7,30,0,0,0,0,13.4,150.65,0.17
2023,3,10,8,30,0,0,0,0,12.3,148.35,0.17
2023,3,10,9,30,0,0,0,0,11.5,140.86,0.17
2023,3,10,10,30,0,0,0,0,10.600000000000001,130.52,0.17
2023,3,10,11,30,0,0,0,0,10,118.84,0.17
2023,3,10,12,30,0,0,0,0,9.700000000000001,106.54,0.17
2023,3,10,13,30,0,0,0,0,10.8,94.03,0.17
2023,3,10,14,30,488,71,78,83,14,81.5,0.17
2023,3,10,15,30,736,134,366,262,17.6,69.47,0.17
2023,3,10,16,30,841,147,657,494,20.200000000000003,58.15,0.17
2023,3,10,17,30,897,213,622,628,22.5,48.21,0.17
2023,3,10,18,30,926,282,527,681,24.5,40.79,0.17
2023,3,10,19,30,941,276,548,711,25.6,37.480000000000004,0.17
2023,3,10,20,30,919,254,581,703,26,39.34,0.17
2023,3,10,21,30,872,220,621,653,25.900000000000002,45.74,0.17
2023,3,10,22,30,821,250,356,454,25.3,55.08,0.17
2023,3,10,23,30,727,167,113,213,23.5,66.09,0.17
2023,3,11,0,30,521,66,283,125,20.400000000000002,77.96000000000001,0.17
2023,3,11,1,30,50,5,0,5,18.3,89.88,0.17
2023,3,11,2,30,0,0,0,0,17.2,102.88,0.17
2023,3,11,3,30,0,0,0,0,16.1,115.24000000000001,0.17
2023,3,11,4,30,0,0,0,0,15.3,127.12,0.17
2023,3,11,5,30,0,0,0,0,15.100000000000001,137.89000000000001,0.17
2023,3,11,6,30,0,0,0,0,15,146.33,0.17
2023,3,11,7,30,0,0,0,0,14.9,150.26,0.17
2023,3,11,8,30,0,0,0,0,14.5,147.96,0.17
2023,3,11,9,30,0,0,0,0,14.3,140.51,0.17
2023,3,11,10,30,0,0,0,0,14.200000000000001,130.21,0.17
2023,3,11,11,30,0,0,0,0,13.700000000000001,118.55,0.17
2023,3,11,12,30,0,0,0,0,13.100000000000001,106.27,0.17
2023,3,11,13,30,0,0,0,0,14,93.76,0.17
2023,3,11,14,30,410,52,8,53,16.7,81.22,0.17
2023,3,11,15,30,684,152,110,191,19.3,69.18,0.17
2023,3,11,16,30,798,262,125,329,21.1,57.83,0.17
2023,3,11,17,30,860,280,392,543,21.900000000000002,47.86,0.17
2023,3,11,18,30,892,316,352,584,22.5,40.410000000000004,0.17
2023,3,11,19,30,906,357,258,563,23.1,37.09,0.17
2023,3,11,20,30,910,351,258,552,23.900000000000002,38.99,0.17
2023,3,11,21,30,896,224,12,232,24.700000000000003,45.45,0.17
2023,3,11,22,30,844,248,65,285,24.5,54.85,0.17
2023,3,11,23,30,736,161,354,306,23.3,65.89,0.17
2023,3,12,0,30,507,72,200,114,20.900000000000002,77.79,0.17
2023,3,12,1,30,42,6,0,6,19,89.74,0.17
2023,3,12,2,30,0,0,0,0,18.1,102.72,0.17
2023,3,12,3,30,0,0,0,0,17.6,115.07000000000001,0.17
2023,3,12,4,30,0,0,0,0,17.3,126.92,0.17
2023,3,12,5,30,0,0,0,0,16.6,137.64000000000001,0.17
2023,3,12,6,30,0,0,0,0,15.3,146,0.17
2023,3,12,7,30,0,0,0,0,14.3,149.87,0.17
2023,3,12,8,30,0,0,0,0,13.600000000000001,147.57,0.17
2023,3,12,9,30,0,0,0,0,13.100000000000001,140.16,0.17
2023,3,12,10,30,0,0,0,0,12.9,129.9,0.17
2023,3,12,11,30,0,0,0,0,12.8,118.26,0.17
2023,3,12,12,30,0,0,0,0,12.600000000000001,105.99000000000001,0.17
2023,3,12,13,30,0,0,0,0,13.3,93.49,0.17
2023,3,12,14,30,400,52,400,115,16,80.95,0.17
2023,3,12,15,30,686,83,686,330,19.400000000000002,68.88,0.17
2023,3,12,16,30,818,99,818,538,22,57.51,0.17
2023,3,12,17,30,896,105,896,710,23.700000000000003,47.5,0.17
2023,3,12,18,30,939,176,810,796,24.900000000000002,40.02,0.17
2023,3,12,19,30,954,106,954,871,25.8,36.69,0.17
2023,3,12,20,30,941,109,941,844,26.3,38.63,0.17
2023,3,12,21,30,904,111,904,749,26.3,45.15,0.17
2023,3,12,22,30,853,101,853,595,25.8,54.61,0.17
2023,3,12,23,30,751,86,751,395,24.1,65.69,0.17
2023,3,13,0,30,528,61,528,174,20.700000000000003,77.61,0.17
2023,3,13,1,30,48,10,48,10,18.2,89.60000000000001,0.17
2023,3,13,2,30,0,0,0,0,17.400000000000002,102.56,0.17
2023,3,13,3,30,0,0,0,0,17.400000000000002,114.9,0.17
2023,3,13,4,30,0,0,0,0,17.5,126.71000000000001,0.17
2023,3,13,5,30,0,0,0,0,17.1,137.39000000000001,0.17
2023,3,13,6,30,0,0,0,0,16.7,145.68,0.17
2023,3,13,7,30,0,0,0,0,16.2,149.48,0.17
2023,3,13,8,30,0,0,0,0,15.200000000000001,147.17000000000002,0.17
2023,3,13,9,30,0,0,0,0,14.100000000000001,139.8,0.17
2023,3,13,10,30,0,0,0,0,13.100000000000001,129.58,0.17
2023,3,13,11,30,0,0,0,0,12.100000000000001,117.98,0.17
2023,3,13,12,30,0,0,0,0,11.4,105.72,0.17
2023,3,13,13,30,0,0,0,0,12.200000000000001,93.22,0.17
2023,3,13,14,30,400,61,5,62,14.8,80.67,0.17
2023,3,13,15,30,660,147,397,292,17.2,68.59,0.17
2023,3,13,16,30,789,108,789,536,19.700000000000003,57.19,0.17
2023,3,13,17,30,873,112,873,706,22.5,47.15,0.17
2023,3,13,18,30,917,113,917,819,24.400000000000002,39.63,0.17
2023,3,13,19,30,933,115,933,867,25.400000000000002,36.29,0.17
2023,3,13,20,30,914,120,914,837,25.700000000000003,38.28,0.17
2023,3,13,21,30,870,124,870,741,25.5,44.86,0.17
2023,3,13,22,30,816,141,751,578,24.900000000000002,54.38,0.17
2023,3,13,23,30,710,111,662,386,23.200000000000003,65.5,0.17
2023,3,14,0,30,488,68,488,174,20,77.44,0.17
2023,3,14,1,30,38,9,28,9,17.5,89.46000000000001,0.17
2023,3,14,2,30,0,0,0,0,16.900000000000002,102.4,0.17
2023,3,14,3,30,0,0,0,0,16.8,114.72,0.17
2023,3,14,4,30,0,0,0,0,16.5,126.51,0.17
2023,3,14,5,30,0,0,0,0,16,137.13,0.17
2023,3,14,6,30,0,0,0,0,15.4,145.35,0.17
2023,3,14,7,30,0,0,0,0,14.5,149.09,0.17
2023,3,14,8,30,0,0,0,0,13.600000000000001,146.78,0.17
2023,3,14,9,30,0,0,0,0,13,139.45000000000002,0.17
2023,3,14,10,30,0,0,0,0,12.700000000000001,129.27,0.17
2023,3,14,11,30,0,0,0,0,12.3,117.68,0.17
2023,3,14,12,30,0,0,0,0,11.5,105.44,0.17
2023,3,14,13,30,0,0,0,0,12.3,92.94,0.17
2023,3,14,14,30,426,54,426,125,15.600000000000001,80.39,0.17
2023,3,14,15,30,703,119,491,301,19.200000000000003,68.29,0.17
2023,3,14,16,30,823,240,312,411,22.3,56.870000000000005,0.17
2023,3,14,17,30,903,339,338,570,24.3,46.79,0.17
2023,3,14,18,30,955,229,654,736,25.400000000000002,39.24,0.17
2023,3,14,19,30,965,219,711,795,25.700000000000003,35.9,0.17
2023,3,14,20,30,949,257,570,707,25.6,37.92,0.17
2023,3,14,21,30,914,132,842,732,25.6,44.58,0.17
2023,3,14,22,30,860,248,200,365,25.200000000000003,54.14,0.17
2023,3,14,23,30,764,133,45,152,23.5,65.3,0.17
2023,3,15,0,30,562,42,19,46,21.700000000000003,77.27,0.17
2023,3,15,1,30,69,6,0,6,20.8,89.33,0.17
2023,3,15,2,30,0,0,0,0,19.6,102.23,0.17
2023,3,15,3,30,0,0,0,0,18.1,114.54,0.17
2023,3,15,4,30,0,0,0,0,17,126.3,0.17
2023,3,15,5,30,0,0,0,0,16.7,136.87,0.17
2023,3,15,6,30,0,0,0,0,17,145.02,0.17
2023,3,15,7,30,0,0,0,0,17.3,148.70000000000002,0.17
2023,3,15,8,30,0,0,0,0,17,146.39000000000001,0.17
2023,3,15,9,30,0,0,0,0,16.7,139.09,0.17
2023,3,15,10,30,0,0,0,0,16.2,128.95,0.17
2023,3,15,11,30,0,0,0,0,15.4,117.39,0.17
2023,3,15,12,30,0,0,0,0,14.700000000000001,105.16,0.17
2023,3,15,13,30,0,0,0,0,14.5,92.67,0.17
2023,3,15,14,30,357,8,0,8,14.700000000000001,80.11,0.17
2023,3,15,15,30,624,9,0,9,14.8,68,0.17
2023,3,15,16,30,759,26,0,26,15.3,56.54,0.17
2023,3,15,17,30,827,56,0,56,15.9,46.43,0.17
2023,3,15,18,30,852,145,2,147,16.3,38.85,0.17
2023,3,15,19,30,861,115,0,115,16.8,35.5,0.17
2023,3,15,20,30,852,188,2,190,17.400000000000002,37.57,0.17
2023,3,15,21,30,809,232,2,233,17.8,44.29,0.17
2023,3,15,22,30,720,190,28,206,17.6,53.910000000000004,0.17
2023,3,15,23,30,564,148,33,162,16.900000000000002,65.11,0.17
2023,3,16,0,30,323,85,226,135,16,77.10000000000001,0.17
2023,3,16,1,30,16,8,0,8,15.3,89.18,0.17
2023,3,16,2,30,0,0,0,0,14.8,102.07000000000001,0.17
2023,3,16,3,30,0,0,0,0,14,114.37,0.17
2023,3,16,4,30,0,0,0,0,13.200000000000001,126.10000000000001,0.17
2023,3,16,5,30,0,0,0,0,12.8,136.62,0.17
2023,3,16,6,30,0,0,0,0,12.4,144.69,0.17
2023,3,16,7,30,0,0,0,0,12,148.31,0.17
2023,3,16,8,30,0,0,0,0,11.600000000000001,145.99,0.17
2023,3,16,9,30,0,0,0,0,11.200000000000001,138.73,0.17
2023,3,16,10,30,0,0,0,0,11,128.63,0.17
2023,3,16,11,30,0,0,0,0,11.100000000000001,117.10000000000001,0.17
2023,3,16,12,30,0,0,0,0,11.200000000000001,104.88,0.17
2023,3,16,13,30,3,1,0,1,11.9,92.39,0.17
2023,3,16,14,30,354,81,14,83,13.4,79.83,0.17
2023,3,16,15,30,636,208,90,242,15.4,67.7,0.17
2023,3,16,16,30,782,247,387,462,17,56.22,0.17
2023,3,16,17,30,854,335,250,508,17.8,46.08,0.17
2023,3,16,18,30,882,344,352,620,18.3,38.45,0.17
2023,3,16,19,30,887,371,310,625,18.6,35.1,0.17
2023,3,16,20,30,886,298,515,708,19.1,37.22,0.17
2023,3,16,21,30,869,258,542,648,19.700000000000003,44,0.17
2023,3,16,22,30,816,120,788,587,19.700000000000003,53.68,0.17
2023,3,16,23,30,708,170,385,333,18.900000000000002,64.92,0.17
2023,3,17,0,30,490,73,424,169,17,76.94,0.17
2023,3,17,1,30,49,10,36,11,15.4,89.04,0.17
2023,3,17,2,30,0,0,0,0,15,101.91,0.17
2023,3,17,3,30,0,0,0,0,14.5,114.19,0.17
2023,3,17,4,30,0,0,0,0,13.8,125.89,0.17
2023,3,17,5,30,0,0,0,0,13.3,136.36,0.17
2023,3,17,6,30,0,0,0,0,13,144.36,0.17
2023,3,17,7,30,0,0,0,0,12.5,147.92000000000002,0.17
2023,3,17,8,30,0,0,0,0,11.9,145.59,0.17
2023,3,17,9,30,0,0,0,0,11.3,138.37,0.17
2023,3,17,10,30,0,0,0,0,10.8,128.31,0.17
2023,3,17,11,30,0,0,0,0,10.200000000000001,116.8,0.17
2023,3,17,12,30,0,0,0,0,9.5,104.60000000000001,0.17
2023,3,17,13,30,7,2,7,2,10.3,92.12,0.17
2023,3,17,14,30,421,60,421,136,13.100000000000001,79.55,0.17
2023,3,17,15,30,678,94,678,354,16.3,67.41,0.17
2023,3,17,16,30,800,112,800,561,19,55.9,0.17
2023,3,17,17,30,873,123,873,732,20.6,45.72,0.17
2023,3,17,18,30,912,126,912,844,21.6,38.06,0.17
2023,3,17,19,30,927,128,927,890,22.200000000000003,34.7,0.17
2023,3,17,20,30,913,239,633,745,22.6,36.86,0.17
2023,3,17,21,30,877,202,690,701,22.5,43.72,0.17
2023,3,17,22,30,825,218,541,540,21.900000000000002,53.46,0.17
2023,3,17,23,30,731,100,731,412,20.400000000000002,64.73,0.17
2023,3,18,0,30,532,69,532,191,17.3,76.77,0.17
2023,3,18,1,30,70,14,70,15,14.5,88.89,0.17
2023,3,18,2,30,0,0,0,0,13.700000000000001,101.75,0.17
2023,3,18,3,30,0,0,0,0,13.3,114.01,0.17
2023,3,18,4,30,0,0,0,0,12.100000000000001,125.68,0.17
2023,3,18,5,30,0,0,0,0,10.600000000000001,136.1,0.17
2023,3,18,6,30,0,0,0,0,9.700000000000001,144.03,0.17
2023,3,18,7,30,0,0,0,0,9.4,147.53,0.17
2023,3,18,8,30,0,0,0,0,8.9,145.20000000000002,0.17
2023,3,18,9,30,0,0,0,0,8.4,138.01,0.17
2023,3,18,10,30,0,0,0,0,8,127.98,0.17
2023,3,18,11,30,0,0,0,0,7.800000000000001,116.5,0.17
2023,3,18,12,30,0,0,0,0,7.5,104.32000000000001,0.17
2023,3,18,13,30,17,3,17,2,8.6,91.84,0.17
2023,3,18,14,30,549,54,549,156,11.600000000000001,79.27,0.17
2023,3,18,15,30,783,78,783,383,15.5,67.11,0.17
2023,3,18,16,30,885,96,885,596,19,55.58,0.17
2023,3,18,17,30,930,313,465,640,21.1,45.36,0.17
2023,3,18,18,30,947,215,720,785,22.400000000000002,37.67,0.17
2023,3,18,19,30,944,274,687,841,23.1,34.31,0.17
2023,3,18,20,30,925,242,729,828,23.200000000000003,36.51,0.17
2023,3,18,21,30,890,231,648,702,23,43.44,0.17
2023,3,18,22,30,848,228,486,519,22.6,53.230000000000004,0.17
2023,3,18,23,30,764,157,366,314,21.6,64.54,0.17
2023,3,19,0,30,569,67,536,191,19.3,76.61,0.18
2023,3,19,1,30,89,14,89,16,17,88.75,0.18
2023,3,19,2,30,0,0,0,0,15.4,101.59,0.18
2023,3,19,3,30,0,0,0,0,14,113.84,0.18
2023,3,19,4,30,0,0,0,0,13.5,125.47,0.18
2023,3,19,5,30,0,0,0,0,13.4,135.83,0.18
2023,3,19,6,30,0,0,0,0,13.4,143.70000000000002,0.18
2023,3,19,7,30,0,0,0,0,13,147.13,0.18
2023,3,19,8,30,0,0,0,0,12.5,144.8,0.18
2023,3,19,9,30,0,0,0,0,12.200000000000001,137.65,0.18
2023,3,19,10,30,0,0,0,0,12.100000000000001,127.66,0.18
2023,3,19,11,30,0,0,0,0,12,116.21000000000001,0.18
2023,3,19,12,30,0,0,0,0,12.100000000000001,104.03,0.18
2023,3,19,13,30,6,2,0,2,12.4,91.56,0.18
2023,3,19,14,30,384,62,5,63,13.3,78.99,0.18
2023,3,19,15,30,642,121,6,123,14.600000000000001,66.81,0.18
2023,3,19,16,30,767,203,12,210,16.1,55.26,0.18
2023,3,19,17,30,826,312,28,332,17.6,45.01,0.18
2023,3,19,18,30,854,403,272,619,18.8,37.28,0.18
2023,3,19,19,30,862,418,281,651,19.8,33.910000000000004,0.18
2023,3,19,20,30,851,409,164,541,20.400000000000002,36.160000000000004,0.18
2023,3,19,21,30,814,338,90,404,20.5,43.160000000000004,0.18
2023,3,19,22,30,754,241,103,303,20.400000000000002,53.01,0.18
2023,3,19,23,30,669,143,29,156,19.700000000000003,64.36,0.18
2023,3,20,0,30,490,29,1,29,18.3,76.44,0.18
2023,3,20,1,30,68,7,0,7,16.8,88.61,0.18
2023,3,20,2,30,0,0,0,0,16.2,101.43,0.18
2023,3,20,3,30,0,0,0,0,16.3,113.66,0.18
2023,3,20,4,30,0,0,0,0,16.5,125.26,0.18
2023,3,20,5,30,0,0,0,0,15.700000000000001,135.57,0.18
2023,3,20,6,30,0,0,0,0,14.100000000000001,143.36,0.18
2023,3,20,7,30,0,0,0,0,12.4,146.74,0.18
2023,3,20,8,30,0,0,0,0,11.200000000000001,144.4,0.18
2023,3,20,9,30,0,0,0,0,10.5,137.29,0.18
2023,3,20,10,30,0,0,0,0,10.3,127.33,0.18
2023,3,20,11,30,0,0,0,0,10.5,115.91,0.18
2023,3,20,12,30,0,0,0,0,10.9,103.75,0.18
2023,3,20,13,30,17,3,0,3,12,91.28,0.18
2023,3,20,14,30,439,84,31,90,13.9,78.71000000000001,0.18
2023,3,20,15,30,671,184,135,238,15.700000000000001,66.52,0.18
2023,3,20,16,30,782,238,95,293,17.2,54.94,0.18
2023,3,20,17,30,823,234,74,287,18.5,44.65,0.18
2023,3,20,18,30,821,307,459,674,19.3,36.88,0.18
2023,3,20,19,30,816,404,131,513,19.3,33.51,0.18
2023,3,20,20,30,799,359,420,700,18.900000000000002,35.81,0.18
2023,3,20,21,30,773,331,75,386,18.900000000000002,42.88,0.18
2023,3,20,22,30,732,275,99,335,19.1,52.79,0.18
2023,3,20,23,30,644,135,18,143,18.900000000000002,64.17,0.18
2023,3,21,0,30,447,81,45,92,17.7,76.28,0.17
2023,3,21,1,30,51,9,0,9,16.8,88.47,0.17
2023,3,21,2,30,0,0,0,0,16.5,101.26,0.17
2023,3,21,3,30,0,0,0,0,15.9,113.48,0.17
2023,3,21,4,30,0,0,0,0,15.3,125.05,0.17
2023,3,21,5,30,0,0,0,0,14.5,135.3,0.17
2023,3,21,6,30,0,0,0,0,13.8,143.03,0.17
2023,3,21,7,30,0,0,0,0,13.4,146.35,0.17
2023,3,21,8,30,0,0,0,0,13.100000000000001,144.01,0.17
2023,3,21,9,30,0,0,0,0,12.8,136.93,0.17
2023,3,21,10,30,0,0,0,0,12.5,127.01,0.17
2023,3,21,11,30,0,0,0,0,12.4,115.61,0.17
2023,3,21,12,30,0,0,0,0,12.5,103.46000000000001,0.17
2023,3,21,13,30,14,2,0,2,13.100000000000001,91,0.17
2023,3,21,14,30,405,7,0,7,14.100000000000001,78.43,0.17
2023,3,21,15,30,642,45,0,45,15.200000000000001,66.22,0.17
2023,3,21,16,30,760,92,0,92,16.2,54.620000000000005,0.17
2023,3,21,17,30,826,63,0,63,17.2,44.300000000000004,0.17
2023,3,21,18,30,857,99,0,99,17.8,36.49,0.17
2023,3,21,19,30,868,265,6,270,18.400000000000002,33.11,0.17
2023,3,21,20,30,866,114,0,114,18.8,35.47,0.17
2023,3,21,21,30,839,116,0,116,18.900000000000002,42.6,0.17
2023,3,21,22,30,779,165,5,168,18.5,52.57,0.17
2023,3,21,23,30,664,151,13,157,17.400000000000002,63.99,0.17
2023,3,22,0,30,437,83,11,86,16.2,76.11,0.17
2023,3,22,1,30,41,9,0,9,15.5,88.32000000000001,0.17
2023,3,22,2,30,0,0,0,0,15.200000000000001,101.10000000000001,0.17
2023,3,22,3,30,0,0,0,0,15.200000000000001,113.3,0.17
2023,3,22,4,30,0,0,0,0,15.100000000000001,124.83,0.17
2023,3,22,5,30,0,0,0,0,15,135.04,0.17
2023,3,22,6,30,0,0,0,0,14.8,142.69,0.17
2023,3,22,7,30,0,0,0,0,14.600000000000001,145.96,0.17
2023,3,22,8,30,0,0,0,0,14.5,143.61,0.17
2023,3,22,9,30,0,0,0,0,14.3,136.56,0.17
2023,3,22,10,30,0,0,0,0,13.8,126.68,0.17
2023,3,22,11,30,0,0,0,0,13.100000000000001,115.31,0.17
2023,3,22,12,30,0,0,0,0,12.5,103.18,0.17
2023,3,22,13,30,26,3,0,3,12.4,90.15,0.17
2023,3,22,14,30,500,28,2,28,13.100000000000001,78.15,0.17
2023,3,22,15,30,750,42,1,42,14.200000000000001,65.93,0.17
2023,3,22,16,30,862,142,5,145,15.4,54.300000000000004,0.17
2023,3,22,17,30,910,193,5,197,16.400000000000002,43.94,0.17
2023,3,22,18,30,929,313,47,351,17.3,36.1,0.17
2023,3,22,19,30,940,280,15,293,18.1,32.71,0.17
2023,3,22,20,30,932,244,1,245,18.6,35.12,0.17
2023,3,22,21,30,902,204,2,205,18.6,42.33,0.17
2023,3,22,22,30,855,244,67,285,18.2,52.35,0.17
2023,3,22,23,30,763,216,236,320,17.3,63.81,0.17
2023,3,23,0,30,572,108,356,194,15.8,75.95,0.17
2023,3,23,1,30,98,16,2,16,14,88.18,0.17
2023,3,23,2,30,0,0,0,0,12.700000000000001,100.94,0.17
2023,3,23,3,30,0,0,0,0,12,113.12,0.17
2023,3,23,4,30,0,0,0,0,11.600000000000001,124.62,0.17
2023,3,23,5,30,0,0,0,0,11.100000000000001,134.77,0.17
2023,3,23,6,30,0,0,0,0,10.600000000000001,142.36,0.17
2023,3,23,7,30,0,0,0,0,10,145.57,0.17
2023,3,23,8,30,0,0,0,0,9.4,143.21,0.17
2023,3,23,9,30,0,0,0,0,8.8,136.2,0.17
2023,3,23,10,30,0,0,0,0,8.3,126.35000000000001,0.17
2023,3,23,11,30,0,0,0,0,8.1,115,0.17
2023,3,23,12,30,0,0,0,0,8.3,102.89,0.17
2023,3,23,13,30,22,7,22,7,9.600000000000001,89.91,0.17
2023,3,23,14,30,452,69,452,164,12.5,77.87,0.17
2023,3,23,15,30,696,100,696,387,15.4,65.63,0.17
2023,3,23,16,30,821,115,821,598,17.400000000000002,53.980000000000004,0.17
2023,3,23,17,30,898,118,898,768,18.6,43.59,0.17
2023,3,23,18,30,945,115,945,882,19.400000000000002,35.71,0.17
2023,3,23,19,30,954,117,954,923,19.900000000000002,32.32,0.17
2023,3,23,20,30,947,224,728,822,20.1,34.78,0.17
2023,3,23,21,30,920,112,920,795,20,42.06,0.17
2023,3,23,22,30,871,102,871,637,19.5,52.14,0.17
2023,3,23,23,30,777,88,777,433,18.5,63.63,0.17
2023,3,24,0,30,582,65,582,208,16.1,75.79,0.17
2023,3,24,1,30,112,18,112,22,13.8,88.03,0.17
2023,3,24,2,30,0,0,0,0,12.9,100.78,0.17
2023,3,24,3,30,0,0,0,0,12.100000000000001,112.94,0.17
2023,3,24,4,30,0,0,0,0,11.200000000000001,124.4,0.17
2023,3,24,5,30,0,0,0,0,10.5,134.5,0.17
2023,3,24,6,30,0,0,0,0,9.700000000000001,142.02,0.17
2023,3,24,7,30,0,0,0,0,9,145.17000000000002,0.17
2023,3,24,8,30,0,0,0,0,8.6,142.82,0.17
2023,3,24,9,30,0,0,0,0,8.4,135.83,0.17
2023,3,24,10,30,0,0,0,0,8.3,126.02,0.17
2023,3,24,11,30,0,0,0,0,8.1,114.7,0.17
2023,3,24,12,30,0,0,0,0,8,102.61,0.17
2023,3,24,13,30,31,6,0,6,9.1,89.67,0.17
2023,3,24,14,30,459,70,459,169,11.700000000000001,77.59,0.17
2023,3,24,15,30,713,99,713,396,14.100000000000001,65.34,0.17
2023,3,24,16,30,840,111,840,609,16,53.660000000000004,0.17
2023,3,24,17,30,910,119,910,782,17.3,43.230000000000004,0.17
2023,3,24,18,30,941,124,941,892,18.3,35.32,0.17
2023,3,24,19,30,952,125,952,933,19.1,31.92,0.17
2023,3,24,20,30,929,133,929,899,19.6,34.43,0.17
2023,3,24,21,30,875,141,875,793,19.8,41.79,0.17
2023,3,24,22,30,812,131,812,632,19.5,51.92,0.17
2023,3,24,23,30,708,112,708,428,18.400000000000002,63.45,0.17
2023,3,25,0,30,503,79,503,204,15.5,75.63,0.17
2023,3,25,1,30,74,18,74,21,12.5,87.89,0.17
2023,3,25,2,30,0,0,0,0,11.3,100.62,0.17
2023,3,25,3,30,0,0,0,0,10.8,112.76,0.17
2023,3,25,4,30,0,0,0,0,10.3,124.19,0.17
2023,3,25,5,30,0,0,0,0,9.9,134.24,0.17
2023,3,25,6,30,0,0,0,0,9.600000000000001,141.68,0.17
2023,3,25,7,30,0,0,0,0,9.200000000000001,144.78,0.17
2023,3,25,8,30,0,0,0,0,8.700000000000001,142.42000000000002,0.17
2023,3,25,9,30,0,0,0,0,8.200000000000001,135.47,0.17
2023,3,25,10,30,0,0,0,0,7.6000000000000005,125.69,0.17
2023,3,25,11,30,0,0,0,0,7,114.4,0.17
2023,3,25,12,30,0,0,0,0,6.5,102.32000000000001,0.17
2023,3,25,13,30,30,10,30,10,7.9,89.43,0.17
2023,3,25,14,30,460,73,460,174,11.200000000000001,77.31,0.17
2023,3,25,15,30,694,106,694,399,14.8,65.04,0.17
2023,3,25,16,30,807,127,807,609,17.8,53.34,0.17
2023,3,25,17,30,887,131,887,781,19.400000000000002,42.88,0.17
2023,3,25,18,30,940,125,940,896,20.3,34.93,0.17
2023,3,25,19,30,944,131,944,936,20.900000000000002,31.53,0.17
2023,3,25,20,30,919,139,919,900,21.1,34.09,0.17
2023,3,25,21,30,865,146,865,794,21,41.52,0.17
2023,3,25,22,30,795,139,795,632,20.400000000000002,51.71,0.17
