Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1291390,-,-,-,41.89,-72.54,-5,69,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Surface Albedo,Wind Direction,Wind Speed
2020,1,16,20,30,-2,0,0,0,0.13,318,0.7000000000000001
2020,1,16,21,30,-2.7,0,0,0,0.13,320,0.7000000000000001
2020,1,16,22,30,-3.5,0,0,0,0.13,322,0.8
2020,1,16,23,30,-4.2,0,0,0,0.13,323,0.8
2020,1,17,0,30,-5,0,0,0,0.13,324,0.8
2020,1,17,1,30,-5.800000000000001,0,0,0,0.13,326,0.9
2020,1,17,2,30,-6.6000000000000005,0,0,0,0.13,327,0.8
2020,1,17,3,30,-7.300000000000001,0,0,0,0.13,328,0.8
2020,1,17,4,30,-7.9,0,0,0,0.13,329,0.8
2020,1,17,5,30,-8.4,0,0,0,0.13,329,0.8
2020,1,17,6,30,-8.9,0,0,0,0.13,329,0.8
2020,1,17,7,30,-8.9,311,16,27,0.13,329,0.8
2020,1,17,8,30,-8.5,754,34,176,0.13,330,0.8
2020,1,17,9,30,-7.7,887,46,326,0.13,330,0.8
2020,1,17,10,30,-6.9,946,53,438,0.13,328,0.8
2020,1,17,11,30,-6.2,976,54,497,0.13,326,0.8
2020,1,17,12,30,-5.7,975,54,497,0.13,325,0.7000000000000001
2020,1,17,13,30,-5.6000000000000005,947,53,439,0.13,325,0.7000000000000001
2020,1,17,14,30,-6.1000000000000005,887,45,327,0.13,326,0.6000000000000001
2020,1,17,15,30,-7.2,752,35,178,0.13,326,0.5
2020,1,17,16,30,-8.3,311,17,28,0.13,325,0.5
2020,1,17,17,30,-9,0,0,0,0.13,325,0.4
2020,1,17,18,30,-9.600000000000001,0,0,0,0.13,325,0.4
2020,1,17,19,30,-10.100000000000001,0,0,0,0.13,326,0.4
2020,1,17,20,30,-10.600000000000001,0,0,0,0.13,328,0.4
2020,1,17,21,30,-11.100000000000001,0,0,0,0.13,327,0.4
2020,1,17,22,30,-11.5,0,0,0,0.13,326,0.4
2020,1,17,23,30,-11.700000000000001,0,0,0,0.13,327,0.4
2020,1,18,0,30,-11.700000000000001,0,0,0,0.13,329,0.4
2020,1,18,1,30,-11.600000000000001,0,0,0,0.13,328,0.30000000000000004
2020,1,18,2,30,-11.4,0,0,0,0.13,326,0.30000000000000004
2020,1,18,3,30,-11.100000000000001,0,0,0,0.13,330,0.2
2020,1,18,4,30,-10.8,0,0,0,0.13,343,0.2
2020,1,18,5,30,-10.5,0,0,0,0.13,346,0.2
2020,1,18,6,30,-10.200000000000001,0,0,0,0.13,341,0.2
2020,1,18,7,30,-9.700000000000001,0,11,11,0.13,175,0.1
2020,1,18,8,30,-8.700000000000001,8,68,70,0.13,49,0.1
2020,1,18,9,30,-7.5,163,157,209,0.13,113,0.1
2020,1,18,10,30,-6.300000000000001,171,234,304,0.13,156,0.2
2020,1,18,11,30,-5.6000000000000005,183,235,319,0.13,181,0.2
2020,1,18,12,30,-5.5,48,207,229,0.13,185,0.30000000000000004
2020,1,18,13,30,-5.6000000000000005,27,168,179,0.13,176,0.30000000000000004
2020,1,18,14,30,-5.9,9,100,103,0.13,166,0.4
2020,1,18,15,30,-6.1000000000000005,0,24,24,0.13,160,0.4
2020,1,18,16,30,-6.300000000000001,0,5,5,0.13,151,0.4
2020,1,18,17,30,-6.2,0,0,0,0.13,139,0.4
2020,1,18,18,30,-5.9,0,0,0,0.13,133,0.4
2020,1,18,19,30,-5.2,0,0,0,0.68,138,0.30000000000000004
2020,1,18,20,30,-3.8000000000000003,0,0,0,0.68,167,0.4
2020,1,18,21,30,-2.1,0,0,0,0.68,197,0.4
2020,1,18,22,30,-1,0,0,0,0.68,208,0.4
2020,1,18,23,30,-0.5,0,0,0,0.68,212,0.4
2020,1,19,0,30,-0.4,0,0,0,0.68,216,0.30000000000000004
2020,1,19,1,30,-0.6000000000000001,0,0,0,0.68,224,0.30000000000000004
2020,1,19,2,30,-0.6000000000000001,0,0,0,0.68,238,0.30000000000000004
2020,1,19,3,30,-1.1,0,0,0,0.68,249,0.30000000000000004
2020,1,19,4,30,-1.6,0,0,0,0.68,258,0.30000000000000004
2020,1,19,5,30,-2.2,0,0,0,0.68,265,0.30000000000000004
2020,1,19,6,30,-2.6,0,0,0,0.68,267,0.30000000000000004
2020,1,19,7,30,-1.8,69,16,19,0.68,270,0.30000000000000004
2020,1,19,8,30,0.1,526,63,164,0.68,274,0.30000000000000004
2020,1,19,9,30,1.7000000000000002,290,182,275,0.68,280,0.4
2020,1,19,10,30,2.7,790,98,424,0.68,289,0.5
2020,1,19,11,30,3,24,249,260,0.68,293,0.5
2020,1,19,12,30,2.8000000000000003,258,231,350,0.68,293,0.5
2020,1,19,13,30,2.4000000000000004,323,190,324,0.68,291,0.5
2020,1,19,14,30,1.7000000000000002,7,154,156,0.68,290,0.5
2020,1,19,15,30,0.6000000000000001,3,70,71,0.68,292,0.5
2020,1,19,16,30,-0.7000000000000001,157,19,26,0.68,296,0.5
2020,1,19,17,30,-1.6,0,0,0,0.68,301,0.6000000000000001
2020,1,19,18,30,-2.6,0,0,0,0.68,304,0.6000000000000001
2020,1,19,19,30,-3.5,0,0,0,0.8,305,0.6000000000000001
2020,1,19,20,30,-4.3,0,0,0,0.8,307,0.6000000000000001
2020,1,19,21,30,-5,0,0,0,0.8,311,0.6000000000000001
2020,1,19,22,30,-5.800000000000001,0,0,0,0.8,316,0.6000000000000001
2020,1,19,23,30,-6.7,0,0,0,0.8,321,0.6000000000000001
2020,1,20,0,30,-7.6000000000000005,0,0,0,0.8,325,0.6000000000000001
2020,1,20,1,30,-8.3,0,0,0,0.8,328,0.6000000000000001
2020,1,20,2,30,-8.9,0,0,0,0.8,330,0.6000000000000001
2020,1,20,3,30,-9.4,0,0,0,0.8,330,0.6000000000000001
2020,1,20,4,30,-9.9,0,0,0,0.8,331,0.5
2020,1,20,5,30,-10.200000000000001,0,0,0,0.8,331,0.5
2020,1,20,6,30,-10.3,0,0,0,0.8,330,0.5
2020,1,20,7,30,-9.8,0,16,16,0.8,330,0.6000000000000001
2020,1,20,8,30,-8.6,546,66,172,0.8,333,0.6000000000000001
2020,1,20,9,30,-7.2,873,57,339,0.8,334,0.6000000000000001
2020,1,20,10,30,-5.800000000000001,498,171,378,0.8,334,0.6000000000000001
2020,1,20,11,30,-4.800000000000001,962,69,515,0.8,333,0.6000000000000001
2020,1,20,12,30,-4.2,961,71,517,0.8,331,0.6000000000000001
2020,1,20,13,30,-4.1000000000000005,934,67,458,0.8,330,0.6000000000000001
2020,1,20,14,30,-4.6000000000000005,869,58,343,0.8,327,0.5
2020,1,20,15,30,-6,738,43,191,0.8,322,0.5
2020,1,20,16,30,-7.7,0,21,21,0.8,318,0.4
2020,1,20,17,30,-8.8,0,0,0,0.8,316,0.4
2020,1,20,18,30,-9.5,0,0,0,0.8,315,0.5
2020,1,20,19,30,-10.100000000000001,0,0,0,0.8,314,0.5
2020,1,20,20,30,-10.5,0,0,0,0.8,315,0.5
2020,1,20,21,30,-10.9,0,0,0,0.8,314,0.5
2020,1,20,22,30,-11.3,0,0,0,0.8,315,0.5
2020,1,20,23,30,-11.5,0,0,0,0.8,317,0.5
2020,1,21,0,30,-11.600000000000001,0,0,0,0.8,320,0.5
2020,1,21,1,30,-11.700000000000001,0,0,0,0.8,322,0.6000000000000001
2020,1,21,2,30,-11.8,0,0,0,0.8,323,0.6000000000000001
2020,1,21,3,30,-11.9,0,0,0,0.8,324,0.5
2020,1,21,4,30,-12,0,0,0,0.8,324,0.5
2020,1,21,5,30,-12.100000000000001,0,0,0,0.8,323,0.5
2020,1,21,6,30,-11.9,0,0,0,0.8,320,0.5
2020,1,21,7,30,-10.4,309,18,31,0.8,324,0.4
2020,1,21,8,30,-8,598,59,176,0.8,335,0.4
2020,1,21,9,30,-5.800000000000001,879,55,341,0.8,340,0.4
2020,1,21,10,30,-4.1000000000000005,747,116,428,0.8,337,0.4
2020,1,21,11,30,-2.9000000000000004,965,70,520,0.8,331,0.4
2020,1,21,12,30,-2.3000000000000003,964,71,522,0.8,326,0.4
2020,1,21,13,30,-2.2,221,237,330,0.8,324,0.4
2020,1,21,14,30,-2.9000000000000004,862,59,345,0.8,323,0.4
2020,1,21,15,30,-4.6000000000000005,399,87,168,0.8,322,0.4
2020,1,21,16,30,-6.7,354,20,38,0.8,320,0.4
2020,1,21,17,30,-7.9,0,0,0,0.8,318,0.5
2020,1,21,18,30,-8.5,0,0,0,0.8,315,0.5
2020,1,21,19,30,-9,0,0,0,0.8,312,0.5
2020,1,21,20,30,-9.3,0,0,0,0.8,310,0.5
2020,1,21,21,30,-9.600000000000001,0,0,0,0.8,309,0.4
2020,1,21,22,30,-9.8,0,0,0,0.8,309,0.4
2020,1,21,23,30,-10,0,0,0,0.8,310,0.4
2020,1,22,0,30,-10.100000000000001,0,0,0,0.8,310,0.4
2020,1,22,1,30,-10.100000000000001,0,0,0,0.8,308,0.5
2020,1,22,2,30,-10.100000000000001,0,0,0,0.8,305,0.4
2020,1,22,3,30,-10,0,0,0,0.8,303,0.4
2020,1,22,4,30,-10,0,0,0,0.8,301,0.4
2020,1,22,5,30,-10,0,0,0,0.8,303,0.4
2020,1,22,6,30,-9.600000000000001,0,0,0,0.8,304,0.4
2020,1,22,7,30,-7.800000000000001,122,19,24,0.8,301,0.30000000000000004
2020,1,22,8,30,-4.7,630,53,178,0.8,303,0.2
2020,1,22,9,30,-2,814,64,332,0.8,307,0.2
2020,1,22,10,30,-0.30000000000000004,882,75,446,0.8,301,0.2
2020,1,22,11,30,1,910,80,508,0.8,291,0.2
2020,1,22,12,30,1.8,911,80,509,0.8,285,0.2
2020,1,22,13,30,2,565,164,404,0.8,281,0.2
2020,1,22,14,30,1.5,819,65,340,0.8,274,0.2
2020,1,22,15,30,-0.1,683,49,191,0.8,263,0.5
2020,1,22,16,30,-1.9000000000000001,313,21,38,0.8,253,0.8
2020,1,22,17,30,-3.1,0,0,0,0.8,249,0.9
2020,1,22,18,30,-4,0,0,0,0.8,246,0.8
2020,1,22,19,30,-4.800000000000001,0,0,0,0.75,243,0.7000000000000001
2020,1,22,20,30,-5.5,0,0,0,0.75,244,0.6000000000000001
2020,1,22,21,30,-6,0,0,0,0.75,248,0.5
2020,1,22,22,30,-6.300000000000001,0,0,0,0.75,253,0.5
2020,1,22,23,30,-6.300000000000001,0,0,0,0.75,258,0.4
2020,1,23,0,30,-6.300000000000001,0,0,0,0.75,258,0.4
2020,1,23,1,30,-6.300000000000001,0,0,0,0.75,257,0.4
2020,1,23,2,30,-6.5,0,0,0,0.75,255,0.30000000000000004
2020,1,23,3,30,-6.9,0,0,0,0.75,254,0.30000000000000004
2020,1,23,4,30,-7.4,0,0,0,0.75,252,0.4
2020,1,23,5,30,-7.800000000000001,0,0,0,0.75,252,0.4
2020,1,23,6,30,-7.6000000000000005,0,0,0,0.75,254,0.4
2020,1,23,7,30,-5.4,76,20,23,0.75,258,0.30000000000000004
2020,1,23,8,30,-2.3000000000000003,700,49,190,0.75,253,0.2
2020,1,23,9,30,0.30000000000000004,612,123,326,0.75,242,0.2
2020,1,23,10,30,2.4000000000000004,389,230,395,0.75,241,0.2
2020,1,23,11,30,3.7,579,193,467,0.75,246,0.30000000000000004
2020,1,23,12,30,4.3,419,245,444,0.75,246,0.30000000000000004
2020,1,23,13,30,4.2,213,272,363,0.75,242,0.30000000000000004
2020,1,23,14,30,3,156,217,270,0.75,235,0.30000000000000004
2020,1,23,15,30,1.2000000000000002,31,126,133,0.75,233,0.5
2020,1,23,16,30,0.1,1,24,24,0.75,233,0.6000000000000001
2020,1,23,17,30,-0.30000000000000004,0,0,0,0.75,234,0.4
2020,1,23,18,30,-0.5,0,0,0,0.75,237,0.4
2020,1,23,19,30,-0.5,0,0,0,0.65,245,0.4
2020,1,23,20,30,-0.4,0,0,0,0.65,257,0.5
2020,1,23,21,30,-0.2,0,0,0,0.65,268,0.6000000000000001
2020,1,23,22,30,0.1,0,0,0,0.65,278,0.7000000000000001
2020,1,23,23,30,0.5,0,0,0,0.65,291,0.8
2020,1,24,0,30,0.9,0,0,0,0.65,310,0.7000000000000001
2020,1,24,1,30,0.9,0,0,0,0.65,328,0.6000000000000001
2020,1,24,2,30,0.5,0,0,0,0.65,339,0.6000000000000001
2020,1,24,3,30,-0.1,0,0,0,0.65,348,0.6000000000000001
2020,1,24,4,30,-1.2000000000000002,0,0,0,0.65,179,0.6000000000000001
2020,1,24,5,30,-2.6,0,0,0,0.65,12,0.5
2020,1,24,6,30,-3.3000000000000003,0,0,0,0.65,28,0.30000000000000004
2020,1,24,7,30,-2,305,20,34,0.65,40,0.30000000000000004
2020,1,24,8,30,0.4,693,44,185,0.65,40,0.30000000000000004
2020,1,24,9,30,2.6,823,60,335,0.65,41,0.2
2020,1,24,10,30,4.6000000000000005,472,187,389,0.65,54,0.30000000000000004
2020,1,24,11,30,5.800000000000001,499,205,443,0.65,66,0.30000000000000004
2020,1,24,12,30,6.1000000000000005,906,75,509,0.65,73,0.30000000000000004
2020,1,24,13,30,5.7,860,76,449,0.65,76,0.30000000000000004
2020,1,24,14,30,4.2,815,62,342,0.65,75,0.2
2020,1,24,15,30,1.6,682,47,194,0.65,75,0.2
2020,1,24,16,30,-0.30000000000000004,346,22,43,0.65,76,0.2
2020,1,24,17,30,-0.4,0,0,0,0.65,76,0.30000000000000004
2020,1,24,18,30,-0.4,0,0,0,0.65,75,0.30000000000000004
2020,1,24,19,30,-0.2,0,0,0,0.65,73,0.30000000000000004
2020,1,24,20,30,0,0,0,0,0.65,71,0.30000000000000004
2020,1,24,21,30,0.2,0,0,0,0.65,69,0.30000000000000004
2020,1,24,22,30,0.2,0,0,0,0.65,68,0.30000000000000004
2020,1,24,23,30,0.1,0,0,0,0.65,67,0.30000000000000004
2020,1,25,0,30,0,0,0,0,0.65,66,0.30000000000000004
2020,1,25,1,30,0.1,0,0,0,0.65,65,0.30000000000000004
2020,1,25,2,30,0.2,0,0,0,0.65,66,0.30000000000000004
2020,1,25,3,30,0.30000000000000004,0,0,0,0.65,67,0.4
2020,1,25,4,30,0.5,0,0,0,0.65,67,0.4
2020,1,25,5,30,0.7000000000000001,0,0,0,0.65,66,0.4
2020,1,25,6,30,1.1,0,0,0,0.65,68,0.4
2020,1,25,7,30,1.6,0,15,15,0.65,72,0.5
2020,1,25,8,30,2.3000000000000003,5,81,82,0.65,75,0.5
2020,1,25,9,30,3,3,87,88,0.65,78,0.6000000000000001
2020,1,25,10,30,3.6,4,119,121,0.65,79,0.6000000000000001
2020,1,25,11,30,4.3,25,218,230,0.65,82,0.6000000000000001
2020,1,25,12,30,4.800000000000001,2,138,139,0.65,87,0.6000000000000001
2020,1,25,13,30,5.1000000000000005,23,207,217,0.65,90,0.6000000000000001
2020,1,25,14,30,4.9,10,146,149,0.65,89,0.6000000000000001
2020,1,25,15,30,4.7,1,58,58,0.65,87,0.6000000000000001
2020,1,25,16,30,4.7,0,15,15,0.65,89,0.7000000000000001
2020,1,25,17,30,4.800000000000001,0,0,0,0.65,96,0.7000000000000001
2020,1,25,18,30,4.9,0,0,0,0.65,106,0.6000000000000001
2020,1,25,19,30,4.7,0,0,0,0.13,121,0.4
2020,1,25,20,30,4.6000000000000005,0,0,0,0.13,147,0.30000000000000004
2020,1,25,21,30,4.6000000000000005,0,0,0,0.13,194,0.2
2020,1,25,22,30,4.3,0,0,0,0.13,241,0.30000000000000004
2020,1,25,23,30,3.5,0,0,0,0.13,265,0.30000000000000004
2020,1,26,0,30,2.7,0,0,0,0.13,276,0.30000000000000004
2020,1,26,1,30,2,0,0,0,0.13,282,0.4
2020,1,26,2,30,1.3,0,0,0,0.13,284,0.4
2020,1,26,3,30,0.8,0,0,0,0.13,282,0.30000000000000004
2020,1,26,4,30,0.4,0,0,0,0.13,276,0.30000000000000004
2020,1,26,5,30,0.1,0,0,0,0.13,268,0.30000000000000004
2020,1,26,6,30,0,0,0,0,0.13,261,0.30000000000000004
2020,1,26,7,30,0.8,253,21,34,0.13,258,0.30000000000000004
2020,1,26,8,30,2.6,632,49,181,0.13,257,0.4
2020,1,26,9,30,4.4,776,64,328,0.13,259,0.4
2020,1,26,10,30,5.6000000000000005,704,112,418,0.13,263,0.5
2020,1,26,11,30,6.2,39,181,200,0.13,265,0.5
2020,1,26,12,30,6.1000000000000005,396,174,367,0.13,267,0.5
2020,1,26,13,30,5.5,12,135,140,0.13,269,0.5
2020,1,26,14,30,4.6000000000000005,10,129,133,0.13,269,0.4
2020,1,26,15,30,2.9000000000000004,57,89,102,0.13,266,0.30000000000000004
2020,1,26,16,30,1.1,0,12,12,0.13,263,0.30000000000000004
2020,1,26,17,30,0,0,0,0,0.13,258,0.30000000000000004
2020,1,26,18,30,-0.7000000000000001,0,0,0,0.13,251,0.30000000000000004
2020,1,26,19,30,-1.2000000000000002,0,0,0,0.13,245,0.30000000000000004
2020,1,26,20,30,-1.4000000000000001,0,0,0,0.13,243,0.30000000000000004
2020,1,26,21,30,-1.4000000000000001,0,0,0,0.13,243,0.30000000000000004
2020,1,26,22,30,-1.1,0,0,0,0.13,243,0.30000000000000004
2020,1,26,23,30,-1,0,0,0,0.13,243,0.30000000000000004
2020,1,27,0,30,-1,0,0,0,0.13,243,0.30000000000000004
2020,1,27,1,30,-1,0,0,0,0.13,242,0.30000000000000004
2020,1,27,2,30,-1.1,0,0,0,0.13,241,0.30000000000000004
2020,1,27,3,30,-1.3,0,0,0,0.13,239,0.30000000000000004
2020,1,27,4,30,-1.3,0,0,0,0.13,236,0.30000000000000004
2020,1,27,5,30,-1.1,0,0,0,0.13,233,0.30000000000000004
2020,1,27,6,30,-0.8,0,0,0,0.13,232,0.30000000000000004
2020,1,27,7,30,0.30000000000000004,0,12,12,0.13,239,0.4
2020,1,27,8,30,2.1,0,43,43,0.13,252,0.4
2020,1,27,9,30,3.6,0,44,44,0.13,265,0.5
2020,1,27,10,30,4.6000000000000005,10,169,173,0.13,274,0.5
2020,1,27,11,30,5,24,204,216,0.13,277,0.5
2020,1,27,12,30,5.1000000000000005,47,205,228,0.13,280,0.5
2020,1,27,13,30,4.800000000000001,98,128,172,0.13,281,0.5
2020,1,27,14,30,4.2,0,64,64,0.13,281,0.4
2020,1,27,15,30,2.5,0,29,29,0.13,281,0.30000000000000004
2020,1,27,16,30,0.6000000000000001,0,7,7,0.13,286,0.30000000000000004
2020,1,27,17,30,0.2,0,0,0,0.13,290,0.30000000000000004
2020,1,27,18,30,0.2,0,0,0,0.13,293,0.4
2020,1,27,19,30,-0.1,0,0,0,0.13,294,0.4
2020,1,27,20,30,-0.9,0,0,0,0.13,291,0.30000000000000004
2020,1,27,21,30,-1.5,0,0,0,0.13,289,0.30000000000000004
2020,1,27,22,30,-1.8,0,0,0,0.13,288,0.30000000000000004
2020,1,27,23,30,-2,0,0,0,0.13,290,0.30000000000000004
2020,1,28,0,30,-2,0,0,0,0.13,292,0.30000000000000004
2020,1,28,1,30,-2.1,0,0,0,0.13,293,0.30000000000000004
2020,1,28,2,30,-2.2,0,0,0,0.13,293,0.30000000000000004
2020,1,28,3,30,-2.3000000000000003,0,0,0,0.13,292,0.30000000000000004
2020,1,28,4,30,-2.4000000000000004,0,0,0,0.13,293,0.30000000000000004
2020,1,28,5,30,-2.3000000000000003,0,0,0,0.13,294,0.30000000000000004
2020,1,28,6,30,-1.7000000000000002,0,0,0,0.13,298,0.30000000000000004
2020,1,28,7,30,-0.1,0,20,20,0.13,305,0.4
2020,1,28,8,30,1.6,696,44,194,0.13,318,0.5
2020,1,28,9,30,2.8000000000000003,0,87,87,0.13,328,0.6000000000000001
2020,1,28,10,30,3.3000000000000003,0,104,104,0.13,328,0.6000000000000001
2020,1,28,11,30,3.2,1,129,129,0.13,323,0.6000000000000001
2020,1,28,12,30,2.9000000000000004,1,159,159,0.13,318,0.5
2020,1,28,13,30,2.5,1,111,111,0.13,316,0.5
2020,1,28,14,30,1.9000000000000001,4,119,120,0.13,315,0.5
2020,1,28,15,30,0.7000000000000001,48,37,48,0.13,315,0.4
2020,1,28,16,30,-0.7000000000000001,0,8,8,0.13,315,0.30000000000000004
2020,1,28,17,30,-1.5,0,0,0,0.13,316,0.4
2020,1,28,18,30,-1.8,0,0,0,0.13,318,0.30000000000000004
2020,1,28,19,30,-2.2,0,0,0,0.13,318,0.30000000000000004
2020,1,28,20,30,-2.5,0,0,0,0.13,319,0.30000000000000004
2020,1,28,21,30,-2.8000000000000003,0,0,0,0.13,320,0.30000000000000004
2020,1,28,22,30,-3,0,0,0,0.13,323,0.30000000000000004
2020,1,28,23,30,-3.1,0,0,0,0.13,327,0.30000000000000004
2020,1,29,0,30,-3.2,0,0,0,0.13,329,0.30000000000000004
2020,1,29,1,30,-3.4000000000000004,0,0,0,0.13,328,0.30000000000000004
2020,1,29,2,30,-3.5,0,0,0,0.13,325,0.30000000000000004
2020,1,29,3,30,-3.5,0,0,0,0.13,324,0.4
2020,1,29,4,30,-3.5,0,0,0,0.13,326,0.4
2020,1,29,5,30,-3.7,0,0,0,0.13,327,0.4
2020,1,29,6,30,-3.7,0,0,0,0.13,327,0.4
2020,1,29,7,30,-2.9000000000000004,0,19,19,0.13,333,0.5
2020,1,29,8,30,-1.5,749,41,205,0.13,341,0.6000000000000001
2020,1,29,9,30,0,880,51,359,0.13,346,0.6000000000000001
2020,1,29,10,30,1.3,940,56,474,0.13,346,0.6000000000000001
2020,1,29,11,30,2.2,967,58,537,0.13,342,0.6000000000000001
2020,1,29,12,30,2.6,968,58,540,0.13,338,0.6000000000000001
2020,1,29,13,30,2.5,958,55,489,0.13,335,0.6000000000000001
2020,1,29,14,30,1.7000000000000002,904,49,378,0.13,331,0.5
2020,1,29,15,30,-0.1,790,40,226,0.13,330,0.4
2020,1,29,16,30,-1.8,504,23,63,0.13,331,0.4
2020,1,29,17,30,-2.7,0,0,0,0.13,334,0.4
2020,1,29,18,30,-3.3000000000000003,0,0,0,0.13,339,0.4
2020,1,29,19,30,-3.7,0,0,0,0.14,344,0.4
2020,1,29,20,30,-4.1000000000000005,0,0,0,0.14,348,0.4
2020,1,29,21,30,-4.4,0,0,0,0.14,352,0.4
2020,1,29,22,30,-4.9,0,0,0,0.14,355,0.4
2020,1,29,23,30,-5.6000000000000005,0,0,0,0.14,357,0.4
2020,1,30,0,30,-6.300000000000001,0,0,0,0.14,357,0.4
2020,1,30,1,30,-7,0,0,0,0.14,355,0.4
2020,1,30,2,30,-7.7,0,0,0,0.14,354,0.4
2020,1,30,3,30,-8.3,0,0,0,0.14,355,0.30000000000000004
2020,1,30,4,30,-8.8,0,0,0,0.14,356,0.30000000000000004
2020,1,30,5,30,-9.3,0,0,0,0.14,358,0.30000000000000004
2020,1,30,6,30,-9.3,0,0,0,0.14,358,0.30000000000000004
2020,1,30,7,30,-7.9,446,21,49,0.14,188,0.30000000000000004
2020,1,30,8,30,-5.6000000000000005,771,39,210,0.14,25,0.30000000000000004
2020,1,30,9,30,-3.2,894,51,367,0.14,37,0.30000000000000004
2020,1,30,10,30,-1.2000000000000002,951,57,484,0.14,45,0.2
2020,1,30,11,30,0.4,976,59,547,0.14,56,0.1
2020,1,30,12,30,1.5,978,59,551,0.14,140,0.1
2020,1,30,13,30,1.9000000000000001,945,57,489,0.14,232,0.1
2020,1,30,14,30,1.4000000000000001,885,53,379,0.14,254,0.1
2020,1,30,15,30,0.4,95,128,151,0.14,256,0.30000000000000004
2020,1,30,16,30,-0.5,1,34,34,0.14,237,0.5
2020,1,30,17,30,-1.3,0,0,0,0.14,214,0.6000000000000001
2020,1,30,18,30,-2.4000000000000004,0,0,0,0.14,204,0.7000000000000001
2020,1,30,19,30,-3.6,0,0,0,0.14,203,0.6000000000000001
2020,1,30,20,30,-4.3,0,0,0,0.14,208,0.4
2020,1,30,21,30,-4.6000000000000005,0,0,0,0.14,217,0.2
2020,1,30,22,30,-4.7,0,0,0,0.14,226,0.2
2020,1,30,23,30,-4.9,0,0,0,0.14,234,0.2
2020,1,31,0,30,-5.300000000000001,0,0,0,0.14,239,0.2
2020,1,31,1,30,-5.7,0,0,0,0.14,241,0.2
2020,1,31,2,30,-6.1000000000000005,0,0,0,0.14,241,0.30000000000000004
2020,1,31,3,30,-6.5,0,0,0,0.14,240,0.4
2020,1,31,4,30,-6.7,0,0,0,0.14,238,0.6000000000000001
2020,1,31,5,30,-6.9,0,0,0,0.14,234,0.7000000000000001
2020,1,31,6,30,-6.6000000000000005,0,0,0,0.14,229,0.6000000000000001
2020,1,31,7,30,-4.4,333,24,46,0.14,224,0.30000000000000004
2020,1,31,8,30,-1.1,654,51,198,0.14,221,0.30000000000000004
2020,1,31,9,30,1.5,699,86,336,0.14,224,0.30000000000000004
2020,1,31,10,30,3.2,252,203,317,0.14,231,0.4
2020,1,31,11,30,4,4,195,197,0.14,231,0.4
2020,1,31,12,30,4.3,9,190,195,0.14,230,0.4
2020,1,31,13,30,4.2,2,117,118,0.14,229,0.30000000000000004
2020,1,31,14,30,3.3000000000000003,1,83,83,0.14,218,0.2
2020,1,31,15,30,1.7000000000000002,17,90,94,0.14,201,0.30000000000000004
2020,1,31,16,30,0.4,1,26,26,0.14,195,0.5
2020,1,31,17,30,-0.1,0,0,0,0.14,195,0.4
2020,1,31,18,30,-0.2,0,0,0,0.14,191,0.2
2020,1,31,19,30,-12.5,0,0,0,0.8,257,0.5
2020,1,31,20,30,-13.100000000000001,0,0,0,0.8,258,0.5
2020,1,31,21,30,-14.200000000000001,0,0,0,0.8,258,0.5
2020,1,31,22,30,-15,0,0,0,0.8,259,0.5
2020,1,31,23,30,-15.5,0,0,0,0.8,262,0.4
2019,2,1,0,30,-16.1,0,0,0,0.8,262,0.5
2019,2,1,1,30,-16.6,0,0,0,0.8,260,0.6000000000000001
2019,2,1,2,30,-17,0,0,0,0.8,256,0.6000000000000001
2019,2,1,3,30,-17.2,0,0,0,0.8,253,0.6000000000000001
2019,2,1,4,30,-17.400000000000002,0,0,0,0.8,253,0.6000000000000001
2019,2,1,5,30,-17.400000000000002,0,0,0,0.8,256,0.6000000000000001
2019,2,1,6,30,-16.8,0,0,0,0.8,258,0.6000000000000001
2019,2,1,7,30,-14.9,2,34,34,0.8,265,0.5
2019,2,1,8,30,-12.4,594,79,215,0.8,277,0.4
2019,2,1,9,30,-10.5,286,183,287,0.8,284,0.4
2019,2,1,10,30,-9.200000000000001,606,190,467,0.8,283,0.4
2019,2,1,11,30,-8.3,456,289,521,0.8,279,0.4
2019,2,1,12,30,-7.7,292,352,502,0.8,277,0.4
2019,2,1,13,30,-7.4,516,224,465,0.8,278,0.4
